0.200000	0.000054	0.029299	0.003299
0.400000	0.000113	0.062088	0.007168
0.600000	0.000175	0.098541	0.011698
0.800000	0.000238	0.138749	0.016994
1.000000	0.000303	0.182683	0.023172
1.200000	0.000365	0.230131	0.030363
1.400000	0.000419	0.280627	0.038714
1.600000	0.000460	0.333356	0.048387
1.800000	0.000480	0.387023	0.059559
2.000000	0.000465	0.439689	0.072419
