0.500000	0.002028	0.175639	0.050639
1.000000	0.004430	0.390859	0.125234
1.500000	0.006838	0.634155	0.233765
2.000000	0.008255	0.867972	0.389212
2.500000	0.006389	1.002503	0.607331
